,stdr_yy_cd,stdr_qu_cd,trdar_se_cd,trdar_se_cd_nm,trdar_cd,trdar_cd_nm,tot_flpop_co
28664,2018,4,A,골목상권,1000342,오패산로67길,421035
28665,2018,4,A,골목상권,1000343,인수봉로56길,49651
28666,2018,4,A,골목상권,1000344,인수봉로72길,170264
28667,2018,4,A,골목상권,1000345,인수봉로79길,77841
28668,2018,4,A,골목상권,1000346,한천로109길,235444
28669,2018,4,A,골목상권,1000347,한천로124나길,197671
28670,2018,4,A,골목상권,1000348,한천로130길,173909
28671,2018,4,A,골목상권,1000349,한천로132길,462716
28672,2018,4,A,골목상권,1000350,한천로139가길,220299
28673,2018,4,A,골목상권,1000351,한천로140길,298817
28674,2018,4,A,골목상권,1000352,노해로60길,321488
28675,2018,4,A,골목상권,1000353,노해로63다길,64399
28676,2018,4,A,골목상권,1000354,덕릉로60길,122757
28677,2018,4,A,골목상권,1000355,도당로13가길,80503
28678,2018,4,A,골목상권,1000356,도당로13바길,113753
28679,2018,4,A,골목상권,1000357,도당로19길,103129
28680,2018,4,A,골목상권,1000358,도당로29길,114320
28681,2018,4,A,골목상권,1000359,도봉로109길,219985
28682,2018,4,A,골목상권,1000360,도봉로114길,655303
28683,2018,4,A,골목상권,1000361,도봉로143길,163858
28684,2018,4,A,골목상권,1000362,도봉로147길,251024
28685,2018,4,A,골목상권,1000363,도봉로152가길,46918
28686,2018,4,A,골목상권,1000364,도봉로156길,79123
28687,2018,4,A,골목상권,1000365,도봉로169나길,47815
28688,2018,4,A,골목상권,1000366,도봉로181길,57164
28689,2018,4,A,골목상권,1000367,도봉산4길,13560
28690,2018,4,A,골목상권,1000368,도봉산길,49842
28691,2018,4,A,골목상권,1000369,방학로10길,121275
28692,2018,4,A,골목상권,1000370,방학로15길,43471
28693,2018,4,A,골목상권,1000371,방학로5길,160523
28694,2018,4,A,골목상권,1000372,방학로6가길,179012
28695,2018,4,A,골목상권,1000373,삼양로144길,75249
28696,2018,4,A,골목상권,1000374,시루봉로23길,80882
28697,2018,4,A,골목상권,1000375,우이천로32길,131484
28698,2018,4,A,골목상권,1000376,우이천로4다길,117256
28699,2018,4,A,골목상권,1000377,해등로16길,62111
28700,2018,4,A,골목상권,1000378,공릉로58길,111605
28701,2018,4,A,골목상권,1000379,동일로173가길,482978
28702,2018,4,A,골목상권,1000380,동일로192길,400642
28703,2018,4,A,골목상권,1000381,동일로242길,169405
28704,2018,4,A,골목상권,1000382,상계로12길,225334
28705,2018,4,A,골목상권,1000383,상계로1길,283818
28706,2018,4,A,골목상권,1000384,상계로9가길,460707
28707,2018,4,A,골목상권,1000385,석계로1길,202691
28708,2018,4,A,골목상권,1000386,한글비석로22길,455362
28709,2018,4,A,골목상권,1000387,한글비석로24길,265035
28710,2018,4,A,골목상권,1000388,한글비석로44길,249285
28711,2018,4,A,골목상권,1000389,가좌로7길,330798
28712,2018,4,A,골목상권,1000390,갈현로1길,125322
28713,2018,4,A,골목상권,1000391,갈현로33길,231533
28714,2018,4,A,골목상권,1000392,갈현로41길,53394
28715,2018,4,A,골목상권,1000393,갈현로7길,359771
28716,2018,4,A,골목상권,1000394,불광천길,334960
28717,2018,4,A,골목상권,1000395,서오릉로21길,193679
28718,2018,4,A,골목상권,1000396,서오릉로8길,50659
28719,2018,4,A,골목상권,1000397,수색로18길,67802
28720,2018,4,A,골목상권,1000398,역말로9길,145704
28721,2018,4,A,골목상권,1000399,연서로11길,243431
28722,2018,4,A,골목상권,1000400,연서로13길,81989
28723,2018,4,A,골목상권,1000401,연서로16길,530118
28724,2018,4,A,골목상권,1000402,연서로17길,203014
28725,2018,4,A,골목상권,1000403,연서로21길,332678
28726,2018,4,A,골목상권,1000404,연서로27길,96082
28727,2018,4,A,골목상권,1000405,연서로28길,296681
28728,2018,4,A,골목상권,1000406,연서로29길,144493
28729,2018,4,A,골목상권,1000407,연서로33길,98014
28730,2018,4,A,골목상권,1000408,연서로34길,139401
28731,2018,4,A,골목상권,1000409,연서로3길,287362
28732,2018,4,A,골목상권,1000410,연서로41길,184856
28733,2018,4,A,골목상권,1000411,연서로5길,26397
28734,2018,4,A,골목상권,1000412,은평로10길,284555
28735,2018,4,A,골목상권,1000413,은평로13길,142480
28736,2018,4,A,골목상권,1000414,은평로20길,105577
28737,2018,4,A,골목상권,1000415,은평로3길,376960
28738,2018,4,A,골목상권,1000416,은평로8길,297882
28739,2018,4,A,골목상권,1000417,응암로12길,239771
28740,2018,4,A,골목상권,1000418,응암로13길,164106
28741,2018,4,A,골목상권,1000419,응암로14길,280590
28742,2018,4,A,골목상권,1000420,응암로22길,186469
28743,2018,4,A,골목상권,1000421,응암로34길,165377
28744,2018,4,A,골목상권,1000422,증산로13길,102143
28745,2018,4,A,골목상권,1000423,증산로15길,29353
28746,2018,4,A,골목상권,1000424,증산로17길,141134
28747,2018,4,A,골목상권,1000425,증산로21길,333456
28748,2018,4,A,골목상권,1000426,증산로5길,83483
28749,2018,4,A,골목상권,1000427,증산로9길,25957
28750,2018,4,A,골목상권,1000428,증산서길,85866
28751,2018,4,A,골목상권,1000429,진흥로12길,250461
28752,2018,4,A,골목상권,1000430,진흥로1길,404375
28753,2018,4,A,골목상권,1000431,통일로69길,64619
28754,2018,4,A,골목상권,1000432,통일로78길,72574
28755,2018,4,A,골목상권,1000433,통일로87길,267778
28756,2018,4,A,골목상권,1000434,통일로92길,231135
28757,2018,4,A,골목상권,1000435,가재울로6길,279876
28758,2018,4,A,골목상권,1000436,독립문로8길,391713
28759,2018,4,A,골목상권,1000437,명지대길,270313
28760,2018,4,A,골목상권,1000438,모래내로15길,206544
28761,2018,4,A,골목상권,1000439,북아현로4길,2244486
28762,2018,4,A,골목상권,1000440,세검정로1길,122617
28763,2018,4,A,골목상권,1000441,세무서2길,98875
28764,2018,4,A,골목상권,1000442,세무서길,237975
28765,2018,4,A,골목상권,1000443,수색로8길,199216
28766,2018,4,A,골목상권,1000444,신촌로37길,492457
28767,2018,4,A,골목상권,1000445,연희로10길,191794
28768,2018,4,A,골목상권,1000446,응암로1길,276236
28769,2018,4,A,골목상권,1000447,증가로10길,412554
28770,2018,4,A,골목상권,1000448,증가로20가길,221066
28771,2018,4,A,골목상권,1000449,증가로23나길,441736
28772,2018,4,A,골목상권,1000450,증가로6길,167236
28773,2018,4,A,골목상권,1000451,충정로4길,374012
28774,2018,4,A,골목상권,1000452,충정로6길,259428
28775,2018,4,A,골목상권,1000453,통일로11길,47029
28776,2018,4,A,골목상권,1000454,통일로37길,76649
28777,2018,4,A,골목상권,1000455,통일로39길,328718
28778,2018,4,A,골목상권,1000456,홍연길,140751
28779,2018,4,A,골목상권,1000457,홍제내길,154245
28780,2018,4,A,골목상권,1000458,광성로6길,276794
28781,2018,4,A,골목상권,1000459,대흥로21길,413705
28782,2018,4,A,골목상권,1000460,대흥로28길,282075
28783,2018,4,A,골목상권,1000461,도화4길,177271
28784,2018,4,A,골목상권,1000462,도화길,449487
28785,2018,4,A,골목상권,1000463,독막로22길,165521
28786,2018,4,A,골목상권,1000464,독막로32길,153884
28787,2018,4,A,골목상권,1000465,독막로8길,195059
28788,2018,4,A,골목상권,1000466,동교로17길,227345
28789,2018,4,A,골목상권,1000467,동교로19길,291405
28790,2018,4,A,골목상권,1000468,동교로25길,181218
28791,2018,4,A,골목상권,1000469,동교로27길,387153
28792,2018,4,A,골목상권,1000470,동교로38길,306965
28793,2018,4,A,골목상권,1000471,마포대로12길,126990
28794,2018,4,A,골목상권,1000472,마포대로20길,540225
28795,2018,4,A,골목상권,1000473,마포대로4길,246610
28796,2018,4,A,골목상권,1000474,만리재옛길,291915
28797,2018,4,A,골목상권,1000475,망원로11길,261433
28798,2018,4,A,골목상권,1000476,망원로2길,318044
28799,2018,4,A,골목상권,1000477,매봉산로2길,325962
28800,2018,4,A,골목상권,1000478,모래내로7길,84830
28801,2018,4,A,골목상권,1000479,방울내로9안길,440172
28802,2018,4,A,골목상권,1000480,백범로16길,405681
28803,2018,4,A,골목상권,1000481,성미산로11길,186753
28804,2018,4,A,골목상권,1000482,성미산로1길,255328
28805,2018,4,A,골목상권,1000483,성미산로32길,201955
28806,2018,4,A,골목상권,1000484,성산로4길,206381
28807,2018,4,A,골목상권,1000485,성지3길,226436
28808,2018,4,A,골목상권,1000486,숭문8길,92686
28809,2018,4,A,골목상권,1000487,숭문길,530164
28810,2018,4,A,골목상권,1000488,신촌로12길,380189
28811,2018,4,A,골목상권,1000489,신촌로28가길,225795
28812,2018,4,A,골목상권,1000490,신촌로30길,191993
28813,2018,4,A,골목상권,1000491,양화로11길,212283
28814,2018,4,A,골목상권,1000492,양화로1길,344153
28815,2018,4,A,골목상권,1000493,양화진길,158812
28816,2018,4,A,골목상권,1000494,와우산로29가길,238300
28817,2018,4,A,골목상권,1000495,와우산로29길,201614
28818,2018,4,A,골목상권,1000496,와우산로3길,149570
28819,2018,4,A,골목상권,1000497,월드컵로10길,439175
28820,2018,4,A,골목상권,1000498,월드컵로11길,247559
28821,2018,4,A,골목상권,1000499,월드컵로16길,316379
28822,2018,4,A,골목상권,1000500,월드컵로19길,312969
28823,2018,4,A,골목상권,1000501,월드컵로25길,298909
28824,2018,4,A,골목상권,1000502,월드컵로36길,157476
28825,2018,4,A,골목상권,1000503,월드컵로7길,155678
28826,2018,4,A,골목상권,1000504,월드컵로8길,337684
28827,2018,4,A,골목상권,1000505,토정로37길,124695
28828,2018,4,A,골목상권,1000506,효창원로93길,517712
28829,2018,4,A,골목상권,1000507,가로공원로58길,33702
28830,2018,4,A,골목상권,1000508,곰달래로10길,132363
28831,2018,4,A,골목상권,1000509,곰달래로2길,102916
28832,2018,4,A,골목상권,1000510,곰달래로3길,182123
28833,2018,4,A,골목상권,1000511,곰달래로5길,88603
28834,2018,4,A,골목상권,1000512,남부순환로33길,98510
28835,2018,4,A,골목상권,1000513,남부순환로40길,109868
28836,2018,4,A,골목상권,1000514,남부순환로58길,21335
28837,2018,4,A,골목상권,1000515,남부순환로70길,95444
28838,2018,4,A,골목상권,1000516,남부순환로79길,80676
28839,2018,4,A,골목상권,1000517,남부순환로88길,59647
28840,2018,4,A,골목상권,1000518,목동남로4길,103558
28841,2018,4,A,골목상권,1000519,목동동로12길,194258
28842,2018,4,A,골목상권,1000520,목동동로8길,44791
28843,2018,4,A,골목상권,1000521,목동로19길,471516
28844,2018,4,A,골목상권,1000522,목동로9길,324137
28845,2018,4,A,골목상권,1000523,목동중앙남로3가길,183428
28846,2018,4,A,골목상권,1000524,목동중앙로13나길,40720
28847,2018,4,A,골목상권,1000525,목동중앙로3길,37039
28848,2018,4,A,골목상권,1000526,목동중앙본로7길,87433
28849,2018,4,A,골목상권,1000527,목동중앙북로16길,121934
28850,2018,4,A,골목상권,1000528,목동중앙북로8길,92253
28851,2018,4,A,골목상권,1000529,목동중앙서로7길,188479
28852,2018,4,A,골목상권,1000530,목동중앙서로8가길,98575
28853,2018,4,A,골목상권,1000531,신목로2길,169441
28854,2018,4,A,골목상권,1000532,신목로5길,199815
28855,2018,4,A,골목상권,1000533,신목로6길,284421
28856,2018,4,A,골목상권,1000534,신월로15길,273006
28857,2018,4,A,골목상권,1000535,신월로20길,192836
28858,2018,4,A,골목상권,1000536,오목로23길,200778
28859,2018,4,A,골목상권,1000537,오목로30길,148788
28860,2018,4,A,골목상권,1000538,오목로3길,142938
28861,2018,4,A,골목상권,1000539,오목로5길,106819
28862,2018,4,A,골목상권,1000540,은행정로5길,111940
28863,2018,4,A,골목상권,1000541,은행정로7길,246737
28864,2018,4,A,골목상권,1000542,중앙로25길,117556
28865,2018,4,A,골목상권,1000543,중앙로32길,228831
28866,2018,4,A,골목상권,1000544,중앙로36길,108595
28867,2018,4,A,골목상권,1000545,중앙로45길,160032
28868,2018,4,A,골목상권,1000546,중앙로47길,164816
28869,2018,4,A,골목상권,1000547,중앙로51길,142374
28870,2018,4,A,골목상권,1000548,중앙로55길,92521
28871,2018,4,A,골목상권,1000549,지양로7길,109929
28872,2018,4,A,골목상권,1000550,화곡로3길,65548
28873,2018,4,A,골목상권,1000551,화곡로4길,75404
28874,2018,4,A,골목상권,1000552,가로공원로76가길,143614
28875,2018,4,A,골목상권,1000553,가로공원로80길,66355
28876,2018,4,A,골목상권,1000554,강서로15길,206371
28877,2018,4,A,골목상권,1000555,강서로17가길,98320
28878,2018,4,A,골목상권,1000556,강서로18길,174777
28879,2018,4,A,골목상권,1000557,강서로29길,153055
28880,2018,4,A,골목상권,1000558,강서로35길,152387
28881,2018,4,A,골목상권,1000559,강서로45길,166024
28882,2018,4,A,골목상권,1000560,강서로45다길,217578
28883,2018,4,A,골목상권,1000561,강서로47길,238645
28884,2018,4,A,골목상권,1000562,강서로47라길,140921
28885,2018,4,A,골목상권,1000563,강서로5가길,682075
28886,2018,4,A,골목상권,1000564,강서로5나길,289077
28887,2018,4,A,골목상권,1000565,강서로5라길,349457
28888,2018,4,A,골목상권,1000566,강서로8길,999490
28889,2018,4,A,골목상권,1000567,개화동로23길,97693
28890,2018,4,A,골목상권,1000568,개화동로25길,136394
28891,2018,4,A,골목상권,1000569,곰달래로25길,184328
28892,2018,4,A,골목상권,1000570,곰달래로31길,134247
28893,2018,4,A,골목상권,1000571,곰달래로47길,140710
28894,2018,4,A,골목상권,1000572,곰달래로53길,87867
28895,2018,4,A,골목상권,1000573,곰달래로60길,149238
28896,2018,4,A,골목상권,1000574,공항대로38길,169623
28897,2018,4,A,골목상권,1000575,공항대로42길,144879
28898,2018,4,A,골목상권,1000576,공항대로55길,77790
28899,2018,4,A,골목상권,1000577,공항대로59길,87712
28900,2018,4,A,골목상권,1000578,공항대로59다길,238711
28901,2018,4,A,골목상권,1000579,공항대로61길,180589
28902,2018,4,A,골목상권,1000580,공항대로8길,131068
28903,2018,4,A,골목상권,1000581,국회대로7길,38202
28904,2018,4,A,골목상권,1000582,까치산로4길,225551
28905,2018,4,A,골목상권,1000583,남부순환로11길,223012
28906,2018,4,A,골목상권,1000584,등촌로13길,90000
28907,2018,4,A,골목상권,1000585,등촌로39길,154244
28908,2018,4,A,골목상권,1000586,등촌로51길,70110
28909,2018,4,A,골목상권,1000587,등촌로55길,116587
28910,2018,4,A,골목상권,1000588,등촌로5길,93892
28911,2018,4,A,골목상권,1000589,방화대로21길,137469
28912,2018,4,A,골목상권,1000590,방화대로6라길,159112
28913,2018,4,A,골목상권,1000591,양천로14길,148291
28914,2018,4,A,골목상권,1000592,양천로24가길,200363
28915,2018,4,A,골목상권,1000593,양천로24길,229904
28916,2018,4,A,골목상권,1000594,양천로26길,35909
28917,2018,4,A,골목상권,1000595,양천로49길,98628
28918,2018,4,A,골목상권,1000596,양천로71길,193210
28919,2018,4,A,골목상권,1000597,양천로73가길,193196
28920,2018,4,A,골목상권,1000598,우장산로6길,359496
28921,2018,4,A,골목상권,1000599,월정로20길,252174
28922,2018,4,A,골목상권,1000600,초록마을로3길,185430
28923,2018,4,A,골목상권,1000601,초록마을로8길,138803
28924,2018,4,A,골목상권,1000602,초원로16길,152782
28925,2018,4,A,골목상권,1000603,화곡로13길,102219
28926,2018,4,A,골목상권,1000604,화곡로20길,212404
28927,2018,4,A,골목상권,1000605,화곡로31길,303403
28928,2018,4,A,골목상권,1000606,화곡로44나길,534988
28929,2018,4,A,골목상권,1000607,화곡로59길,345674
28930,2018,4,A,골목상권,1000608,화곡로64길,136063
28931,2018,4,A,골목상권,1000609,개봉로11길,86677
28932,2018,4,A,골목상권,1000610,개봉로17길,125943
28933,2018,4,A,골목상권,1000611,개봉로17다길,128690
28934,2018,4,A,골목상권,1000612,개봉로1길,170750
28935,2018,4,A,골목상권,1000613,개봉로20길,109458
28936,2018,4,A,골목상권,1000614,개봉로23가길,281063
28937,2018,4,A,골목상권,1000615,개봉로2길,138108
28938,2018,4,A,골목상권,1000616,개봉로3길,122550
28939,2018,4,A,골목상권,1000617,경인로15길,85896
28940,2018,4,A,골목상권,1000618,경인로31길,108201
28941,2018,4,A,골목상권,1000619,경인로35길,133809
28942,2018,4,A,골목상권,1000620,경인로47길,424159
28943,2018,4,A,골목상권,1000621,고척로21나길,27776
